THUMB_TIP e MIDDLE_FINGER_TIP
22,39
6,27
5,36
12,41
14,35
13,74
12,96
13,40
11,17
10,95
7,27
8,93
9,87
9,35
10,12
9,97
10,35
9,53
9,83
8,53
8,84
9,79
8,67
8,82
4,54
8,19
9,47
8,78
9,00
9,34
8,24
8,94
3,50
8,06
8,24
6,76
7,06
6,11
7,22
8,94
8,87
6,95
8,85
8,08
7,87
7,12
5,72
5,39
7,34
6,58
6,66
6,46
6,78
6,90
7,31
0,64
11,02
11,39
5,01
18,01
21,64
21,16
19,63
21,60
21,47
41,32
39,35
67,41
62,80
65,74
66,69
67,99
69,99
70,13
65,40
57,91
60,50
63,16
17,76
13,21
14,51
78,59
77,67
75,77
64,79
65,02
64,86
44,98
40,89
37,82
38,05
17,75
5,53
16,68
17,27
1,22
1,57
